Employee_ID,Department,Training_Program,Pre_Training_Score,Post_Training_Score,Feedback,Engagement (hrs),Sentiment_Score,Manager_Support_Rating,Learning_Style,Training_Difficulty,Trainer_Quality,Engagement_Support_Score,Score_Progress_Indicator,Training_Effectiveness,Motivation_Index,High_Performance,Improvement (%)
892,Finance,Operations,55.18559509561595,72.77813339139823,Negative,10.911872152623532,0.4415157794391989,4,Kinesthetic,Medium,3,44.77069795766749,0.2447680915659122,2.628558783516913,2.09822974777032,0,31.878859447471758
893,HR,Leadership,66.1243844633752,64.6840639348471,Positive,14.8205269823046,0.6817602621998389,2,Kinesthetic,Hard,2,25.801033435286648,0.4287866052794988,4.362918415600111,3.506200762196728,0,-2.178198769208735
894,Marketing,Leadership,54.6087671003198,67.98204758809187,Positive,14.263804729334485,0.604533597246011,2,Auditory,Medium,3,28.45428864530721,0.2234678610711365,2.6489322284459944,2.767560229250737,0,24.48925547651442
895,Marketing,Tech,52.28099925644548,75.9997790008199,Positive,12.535029695383862,0.9,3,Visual,Hard,3,33.47462795734633,0.1319711132273849,1.871674899735401,1.7295105123520496,0,45.36787758786044
896,Finance,General,68.92503404875656,76.17836874786501,Negative,11.30959575231265,0.574460808557074,2,Auditory,Medium,3,31.26753451059725,0.2304819941137125,2.3687435794664613,2.2523042744636244,0,10.523512681876294
897,Finance,Operations,62.97811748436388,79.0,Positive,5.0,0.7405050524147955,3,Kinesthetic,Medium,3,20.42674994168945,0.1866359013837623,1.1031213799907924,4.000095225197773,0,25.440396054413682
898,Operations,Sales,58.66414467782702,91.57810291227446,Positive,12.536635623637698,0.7417190940594904,3,Kinesthetic,Medium,4,26.2065944549388,0.424515284354264,4.860334912865866,3.6230891923656494,1,56.10574979862915
899,Operations,Operations,46.89314882337548,79.0,Positive,13.633348372705932,0.8230952844629672,3,Visual,Hard,3,5.0,0.4558969046032353,1.6805008971931816,2.504024160928544,0,68.46810671118713
900,Finance,Operations,74.57409151884441,63.26371508930574,Negative,17.88053327139677,0.3143775558005566,3,Kinesthetic,Hard,2,28.590233225423223,0.6,2.059815967051476,1.686936409198551,0,-15.16662985653752
901,HR,Operations,63.59821684980768,80.0,Positive,8.611961864360563,0.7448238690627076,4,Kinesthetic,Easy,5,29.41518277278727,0.3013753891308749,5.111391788581895,4.079129431485667,1,25.789690281610344
902,Marketing,General,80.36657051599795,96.32618261759136,Negative,20.0,0.4609343363176669,4,Auditory,Easy,3,25.94301447686713,0.6218744994768053,4.017790776216817,2.532605303210362,1,19.858520774401406
903,Marketing,General,50.534791170487125,80.72907500113942,Positive,7.97399767413559,0.9023489473650136,3,Kinesthetic,Easy,5,59.150505292584334,0.220878303195776,2.9555469874510103,5.0,1,59.749497586300684
904,HR,Sales,61.877768360994814,94.72111533776,Negative,16.159453846653125,0.4584698784937356,3,Kinesthetic,Medium,2,31.654506128660262,0.214590179348528,3.439312901423918,2.968469959795188,1,53.07778196711481
905,Operations,Leadership,66.88873026334544,64.28929993823147,Negative,6.811544136423041,0.4147905560230208,2,Auditory,Hard,1,43.29874921995925,0.2066737324002439,2.053056877692158,2.6700574670550137,0,-3.8862007319915315
906,Sales,General,48.04758641517213,79.0,Positive,6.477439164341861,0.673839102207738,1,Visual,Medium,3,5.0,0.6,2.550406311714348,2.908691117237668,0,64.42032970682985
907,IT,General,55.79554552766028,80.0,Positive,10.970705377884574,1.0,4,Auditory,Medium,3,51.92536181174508,0.3489139876176102,4.349647334523072,4.031314449923353,1,43.380621595214116
908,Finance,General,68.5371507060673,80.0,Positive,20.0,0.89957298144073,4,Kinesthetic,Medium,2,28.938778274756512,0.4284259125564087,3.655400144393996,2.341636791114001,1,16.725015813821905
909,Sales,General,67.55838452201547,95.5813130302833,Positive,7.0,0.7978911908463376,4,Kinesthetic,Hard,3,26.07410960146298,0.3528625566239391,3.815300319611148,3.950065111792432,1,41.47957164241531
910,Finance,Leadership,50.0,85.95018423818844,Positive,14.103823222225785,0.6596745954210894,4,Auditory,Hard,3,60.20883154706255,0.2327732383100653,4.393304564113095,3.8210174002904336,1,71.90036847637688
911,Operations,General,73.79473159191795,89.59092216957902,Positive,16.547350361648526,0.7191074194505807,3,Kinesthetic,Easy,4,43.32684357092138,0.3481437862425983,4.656016388690127,3.673675886935385,1,21.405580367191245
912,Marketing,Tech,64.79550497160014,80.0,Positive,17.44625623951714,0.9078049176595444,3,Kinesthetic,Hard,4,15.0,0.4518481372952942,3.5218765550460214,4.001409641323032,1,23.46535463388084
913,Operations,Leadership,66.74681791876796,93.67740515063694,Negative,10.490137075402885,0.4,4,Auditory,Medium,3,64.83253999034005,0.7390369869068084,3.6493045789042022,4.005410052652231,1,40.3473724614767
914,Marketing,Sales,74.69878583705112,64.96764987150601,Positive,11.803740038819935,0.8786990220584141,2,Auditory,Easy,1,13.288304469668237,0.4854542107670513,3.022214664071724,3.415923961034224,0,-13.027167518857308
915,Finance,Operations,72.4223064583392,79.0,Positive,5.0,0.6091746504775319,1,Kinesthetic,Easy,2,29.43920926328467,0.2188721489241597,3.5035321717250625,2.8757378450862188,0,9.082413780130869
916,Operations,Leadership,57.38043130832893,71.52434927165841,Negative,15.296577527679636,0.2005883773302775,2,Kinesthetic,Medium,3,5.975907291799718,0.0516980918704159,2.5489590833771265,1.8629156569282128,0,24.649375476681804
917,IT,Tech,60.882491197735455,79.0,Negative,10.3361294341381,0.5439153365529141,2,Auditory,Hard,3,47.03938231651722,0.3392999717700106,2.78778210693874,3.136608916049436,0,29.75815944098298
918,Operations,Operations,67.55813534767798,90.78078367084086,Positive,13.064876283236408,0.6427664622496466,4,Auditory,Medium,4,68.65184193110412,0.56200682635215,4.005896718844324,4.720690020834843,1,34.37431806495391
919,Operations,Sales,78.84339141789648,85.83319389408084,Positive,17.54516311154383,0.6658745833160375,3,Auditory,Medium,5,54.388751605671445,0.3164667724372544,3.086163271770188,2.63089571721207,1,8.865425941834552
920,Operations,General,67.49144189513784,65.64917025276588,Negative,8.25044868248317,0.169651706245462,3,Kinesthetic,Easy,4,17.332533554087828,0.2429236370093529,3.0454350849859835,2.6255520524597253,0,-2.7296374038567905
921,Operations,Leadership,54.69191998948146,84.99258582914764,Negative,15.900283506046124,0.4514067450639127,2,Visual,Easy,3,45.81955511298931,0.7042929887081076,5.5,4.140882149456172,1,55.40245404713111
922,HR,Tech,75.68289258557236,79.0,Positive,5.766439757518114,0.6689618355535188,2,Auditory,Medium,3,33.78526826830096,0.2591511358396263,2.35418835352396,2.4173567820046875,0,4.3829025306836495
923,Finance,Sales,79.15446209537765,84.28199303115194,Negative,14.785570384745704,0.5815178381142919,3,Auditory,Medium,3,58.30654603082219,0.3769539190674892,4.387568837056531,2.0,1,6.477879831456423
924,IT,Sales,75.73152643202891,80.8540452050203,Positive,7.0,0.8815907795249958,3,Kinesthetic,Medium,5,31.997205958762358,0.6074235975537421,3.539328301973796,2.0,1,6.764050606571336
925,HR,Leadership,65.81368533960475,80.0,Positive,19.2492900873345,0.6128215504277753,3,Visual,Hard,4,40.85116651142488,0.7440274715974017,2.9992414544489536,3.3639127251185013,1,21.55526557613747
926,IT,General,63.07191882065451,77.22994813899297,Positive,12.169029150534952,0.9,2,Visual,Easy,2,12.238881100854424,0.1148460396907762,1.0,1.8847788323176724,0,22.447437121101267
927,Operations,Sales,66.26250353145416,72.0837526260635,Positive,9.505041767954168,0.8164194010650568,2,Visual,Medium,3,27.4454796587708,0.4875166453190808,1.515470684220616,2.09053041107168,0,8.78513304563878
928,Operations,Operations,56.32012807336574,80.0,Positive,8.690109947930068,0.796694984799748,3,Kinesthetic,Medium,4,52.68257807796521,0.2137592922657392,2.9348587958048427,2.8921270928707807,1,42.04513153057383
929,HR,Leadership,65.91302621971263,75.53317563290496,Positive,6.1838874821350736,0.6959696556517723,1,Auditory,Hard,3,20.890238849497404,0.5133676309114933,1.797250086876674,1.4071160649577026,0,14.595217311256178
930,Operations,Sales,60.03609474153558,80.0,Positive,8.13130463291788,0.753637410228646,4,Auditory,Easy,3,54.51993708067529,0.599775502378042,2.0,3.896236558821888,1,33.253171020553616
931,Operations,General,67.02660099328612,59.82601173544374,Negative,9.982253356597532,0.5695316955162976,2,Visual,Easy,2,15.504993544603424,0.4326540600362885,3.3158316590562444,3.0338934511269566,0,-10.742882901914786
932,Marketing,Operations,64.74289190942268,80.0,Positive,12.579965192687448,0.623788386008816,3,Auditory,Easy,3,43.27952369296238,0.8,2.646149188062765,2.6902856674614224,1,23.565688279606796
933,HR,General,61.331436646738126,81.28568484529863,Positive,15.582466517793614,0.6041326760582404,3,Kinesthetic,Medium,3,60.1756952117996,0.4260147739261325,5.5,3.5064468569863103,1,32.535106447113954
934,Operations,General,62.09711387796504,86.92316995593434,Negative,10.938172843057536,0.5584264866043911,2,Visual,Easy,4,55.25995287650593,0.5133037944195395,4.275677280106202,2.511882373604533,1,39.97940407787413
935,Operations,Sales,77.17544919754444,61.01606645950511,Negative,5.0,0.4736951153307984,3,Visual,Easy,2,31.64426603451737,0.5066339657842076,2.3263761804187424,3.93310191303546,0,-20.938501694595235
936,Marketing,Sales,80.6420531652257,82.1300727700399,Positive,17.155568039078656,0.6137693195535063,4,Auditory,Easy,4,47.81794102453442,0.5246296502526844,3.512121354122106,3.750865194862011,1,1.8452154259582503
937,Marketing,General,76.46355518327573,91.22678980611276,Positive,9.262688318228204,0.7980344791020643,4,Auditory,Hard,3,46.432380920585445,0.2805183095399848,3.235521810350126,2.0,1,19.307544080903625
938,Marketing,Leadership,86.69800288165017,82.71096993448987,Negative,18.07493106386037,0.4304682321511358,2,Auditory,Easy,4,17.333637830501466,0.4894655453510997,3.952457124064012,4.453972790662827,1,-4.598759849869813
939,Marketing,Leadership,57.941429027255694,80.0,Positive,18.691427872376472,0.7556163420276678,2,Kinesthetic,Easy,5,79.01349427585468,0.2484027472074254,3.056947943103327,3.6133486688231686,1,38.07046416195213
940,IT,Sales,88.77874772607949,80.0,Negative,20.0,0.5408718495928375,3,Auditory,Hard,2,29.21092365861108,0.2682638220266369,3.872400141004561,2.2901940049590737,1,-9.888343720690553
941,Sales,Sales,69.83378029631474,80.0,Positive,11.338662558827252,0.7189639054439203,3,Visual,Easy,2,70.6473099744512,0.2922324948186152,4.779175931212625,4.089740641411355,1,14.5577393355315
942,IT,Sales,57.24301330354065,62.777434797486265,Negative,17.913799885000866,0.38248289897391,2,Auditory,Hard,2,23.67191514179463,0.1114048580658843,4.393020265505145,2.317926868511033,0,9.66829168233758
943,Sales,General,59.55599548224587,79.0,Negative,13.355851279731738,0.5466705322600902,4,Auditory,Medium,3,38.31706138345248,0.4757801065600014,2.0163564538275143,2.114060147556092,0,32.64827388125944
944,Operations,Sales,56.5578811648512,84.4307541741227,Positive,14.34837311584242,0.6757504368056344,3,Kinesthetic,Easy,3,42.84834519785991,0.5061366747162134,4.786982700342773,4.36067130692705,1,49.282031849866286
945,Sales,Tech,84.91918583608592,96.81573160277946,Positive,10.30360443354246,1.0,2,Auditory,Easy,3,50.58006485872556,0.6478524446305542,2.629221327371514,5.0,1,14.00925556405674
946,HR,General,60.55370376360459,60.66762552297212,Negative,6.465919167137036,0.4766209473379751,3,Auditory,Hard,2,24.93792694980573,0.5443980252820001,1.859969889998824,0.7811223788429258,0,0.18813342914955994
947,Sales,Tech,52.29386031541311,69.30274541081528,Negative,8.69530352900104,0.4043425355115283,3,Visual,Medium,3,22.29459776911964,0.517298597798584,2.3681763468425734,2.645039255414192,0,32.52558712019384
948,Finance,Leadership,69.94007234828162,84.66769836510028,Positive,18.53318004025837,0.7886599389741878,3,Visual,Hard,4,20.02685263505315,0.4283912123670127,4.198480437516832,2.030604273329273,1,21.0574932543382
949,Finance,Tech,74.03095194991053,89.2731218896508,Negative,12.54138386993275,0.5083173466374373,4,Kinesthetic,Medium,3,54.17090411246969,0.3982893702354542,4.265598712897049,3.65473705033466,1,20.58891522839412
950,Marketing,Sales,90.0,80.0,Positive,11.54214918924127,0.7081110991901685,3,Auditory,Easy,3,52.81489095298632,0.4573874685130299,4.038196231145101,3.7478100261673815,1,-11.11111111111111
951,IT,Tech,80.0,79.0,Negative,10.82285140026973,0.0,2,Visual,Hard,2,28.864585925103118,0.3320038937014508,2.3150995479389587,2.2394816020914314,0,-1.25
952,Sales,General,56.50189130644033,84.90497484662032,Negative,18.01830130410744,0.4,3,Visual,Hard,3,75.36026844564391,0.2589136915663768,3.0297058512330137,3.192772396494465,1,50.26926158300561
953,Marketing,Tech,75.98943289444135,80.25954011414453,Positive,12.19259375716227,0.8019488602819995,3,Kinesthetic,Hard,3,37.987829389883245,0.3396508795588695,3.694558955558177,2.9960794587554678,1,5.61934344954894
954,Marketing,Operations,76.44455509463116,80.0,Negative,13.862330817015977,0.5131855736486318,3,Auditory,Easy,4,57.89870097280388,0.5490224408369696,5.5,4.283147313900724,1,4.6510113126664665
955,Marketing,Leadership,72.7520295826521,65.72175647135742,Negative,6.171998218764443,0.2091340685106599,3,Auditory,Easy,2,26.304103674639936,0.2944037906602169,2.767141919360239,1.415885866346799,0,-9.66333606309598
956,Sales,Operations,67.65139791170215,68.81852038459034,Negative,6.134690954972335,0.2687071043270944,3,Kinesthetic,Medium,1,55.9915891431305,0.2756820856872202,1.978132353037163,2.0456995311745945,0,1.7252008220310695
957,HR,Tech,79.40503826232798,80.0,Positive,8.404593956816793,0.8150521343474393,3,Auditory,Hard,2,37.4294466982773,0.1,2.453659318190791,4.519918659679824,1,0.7492745431422952
958,Marketing,Sales,74.56332244960652,86.77334703717628,Positive,15.614938695252732,0.7163406134085173,2,Kinesthetic,Easy,2,46.20499913780192,0.4269680945305812,2.0,2.96435311702435,1,16.375376239198413
959,Finance,Operations,83.47430927256198,81.42042961047122,Positive,13.586599486677912,0.7165739064870588,4,Kinesthetic,Medium,3,39.193861952262665,0.4289729492835523,3.293342822331166,4.072429085383239,1,-2.4604931505146044
960,Marketing,Leadership,50.8996252676918,95.43322284003766,Negative,16.69360667696762,0.4,3,Kinesthetic,Easy,3,60.33077698073614,0.6349995724089044,2.094373149052429,3.2326535045754574,1,87.49297728251304
961,HR,Tech,66.20119675711182,79.0,Negative,6.77569067668043,0.4502659725189707,2,Kinesthetic,Hard,2,23.684321341024788,0.1498005666210768,1.6116620475036691,3.6875089054263137,0,19.333190138308552
962,Operations,Tech,74.2083713624691,73.62486060723856,Negative,13.3760811962376,0.1067653955005299,4,Visual,Hard,3,29.198858305123267,0.4541497131532435,3.3730666715514657,2.13455155819168,0,-0.786313921889472
963,Operations,Tech,62.85485918187177,74.285215945028,Negative,11.73371944256659,0.2598990833211203,2,Visual,Medium,1,37.811876012145824,0.0384021833786212,3.07971781862414,2.659081708555229,0,18.185319181262138
964,HR,Leadership,80.0,79.0,Positive,5.0,0.9,2,Auditory,Hard,4,37.76198589836783,0.0,4.5,2.333317073377877,0,-1.25
965,IT,Leadership,70.5681337363189,50.0,Positive,14.246913328049184,0.9,1,Visual,Medium,2,19.352936053803425,0.2605582357484958,3.589018052203545,2.7059120831364925,0,-29.146489565917506
966,HR,General,61.73726331177375,69.62178107017205,Negative,11.490275070792084,0.1389639357848133,3,Auditory,Medium,2,33.224970802097374,0.1200495482294134,2.867814103683525,2.263108580713749,0,12.77108400251143
967,HR,Tech,74.39736126042655,79.0,Negative,16.5810099823377,0.5583710649279353,4,Kinesthetic,Hard,3,5.0,0.236114824037972,1.1079054839513045,3.2596895074932832,0,6.186561810252921
968,Finance,Tech,55.18580453547561,78.27321058488515,Positive,10.482001329416985,0.789269914009278,3,Kinesthetic,Medium,3,41.9561738221812,0.1282807196034472,1.5985421806081006,1.8600947764296287,0,41.83576962182013
969,Finance,Tech,50.0,90.30828135917297,Positive,7.0,0.7143041175524922,3,Visual,Easy,3,50.83839459055097,0.1347960747528858,4.17778396440799,4.241433976661863,1,80.61656271834593
970,HR,Tech,70.47706865029004,80.0,Positive,8.013808323101614,0.7519541579410359,4,Auditory,Hard,2,24.4741332709441,0.3851369016694921,3.2835807330836064,2.3903106298738206,1,13.512099087098983
971,Operations,Sales,71.40356398386083,89.52492714381646,Positive,14.03453506167634,0.7659844887782471,4,Kinesthetic,Hard,5,62.48820134040258,0.2508866840779064,4.519126449267887,3.608763441303522,1,25.3787936468431
972,IT,Leadership,69.38294767700687,85.12029967685139,Positive,14.712878479360624,0.7748537501585366,3,Visual,Medium,2,56.78190630415925,0.4343959201228191,3.692694614978253,3.587066697485997,1,22.68187289059181
973,Finance,Sales,63.19223591867846,90.26984266600832,Negative,13.708310779570626,0.5161048878185491,2,Auditory,Medium,4,31.30925602995636,0.424268730536357,2.768566892250844,3.5844502910953806,1,42.849578518120154
974,HR,Leadership,90.0,80.0,Negative,18.501961978326328,0.5799170447723057,2,Auditory,Easy,4,51.81311304042273,0.3120024512169042,3.1071999474605496,5.0,1,-11.11111111111111
975,Finance,General,63.64574460094927,65.65240925395688,Negative,11.313008383642076,0.486914609020266,4,Visual,Easy,1,28.893854573635544,0.6,1.5755336740029036,1.5386185218883353,0,3.1528653888632094
976,Operations,Tech,67.39837001671337,63.76262660194053,Negative,10.71136286516058,0.1554057593117064,2,Auditory,Easy,1,59.23537479599345,0.2925203910684268,1.7643737921734506,3.073690231388216,0,-5.394408520371119
